,0,1
150,32.7585647,-96.8255638
151,32.7585647,-96.8255638
152,32.7585647,-96.8255638
153,32.7585647,-96.8255638
154,32.75955620000001,-96.84494079999999
155,32.75955620000001,-96.84494079999999
156,32.7600343,-96.8570628
157,32.7801663,-96.8361468
158,32.7801663,-96.8361468
159,32.75955620000001,-96.84494079999999
160,32.75955620000001,-96.84494079999999
161,32.75955620000001,-96.84494079999999
162,32.7600343,-96.8570628
163,32.7600343,-96.8570628
164,32.7566982,-96.87311299999999
165,32.7566982,-96.87311299999999
166,32.7566982,-96.87311299999999
167,32.75955620000001,-96.84494079999999
168,32.75955620000001,-96.84494079999999
169,32.7585647,-96.8255638
170,32.7585647,-96.8255638
171,32.7585647,-96.8255638
172,32.7509939,-96.80731829999999
173,32.7509939,-96.80731829999999
174,32.7509939,-96.80731829999999
175,32.7509939,-96.80731829999999
176,32.7193889,-96.82306829999999
177,32.7509939,-96.80731829999999
178,32.7509939,-96.80731829999999
179,32.7509939,-96.80731829999999
180,32.725154,-96.8338143
181,32.725154,-96.8338143
182,32.725154,-96.8338143
183,32.725154,-96.8338143
184,32.725154,-96.8338143
185,32.75955620000001,-96.84494079999999
186,32.722721,-96.8573066
187,32.722721,-96.8573066
188,32.725154,-96.8338143
189,32.722721,-96.8573066
190,32.722721,-96.8573066
191,32.722721,-96.8573066
192,32.722721,-96.8573066
193,32.722721,-96.8573066
194,32.7193889,-96.82306829999999
195,32.7193889,-96.82306829999999
196,32.7193889,-96.82306829999999
197,32.7193889,-96.82306829999999
198,32.7206898,-96.7791599
199,32.7206898,-96.7791599
200,32.7193889,-96.82306829999999
201,32.7193889,-96.82306829999999
202,32.7193889,-96.82306829999999
203,32.7193889,-96.82306829999999
204,32.7193889,-96.82306829999999
205,32.7193889,-96.82306829999999
206,32.6934098,-96.7918545
207,32.696268,-96.7894237
208,32.696268,-96.7894237
209,32.6934098,-96.7918545
210,32.7193889,-96.82306829999999
211,32.6896289,-96.82478669999999
212,32.6934098,-96.7918545
213,32.6934098,-96.7918545
214,32.6896289,-96.82478669999999
215,32.6934098,-96.7918545
216,32.7193889,-96.82306829999999
217,32.6896289,-96.82478669999999
218,32.6921545,-96.8436642
219,32.7209877,-96.8317333
220,32.7209877,-96.8317333
221,32.6896289,-96.82478669999999
222,32.6921545,-96.8436642
223,32.6921545,-96.8436642
224,32.6921545,-96.8436642
225,32.6921545,-96.8436642
226,32.725154,-96.8338143
227,32.725154,-96.8338143
228,32.725154,-96.8338143
229,32.7209877,-96.8317333
230,32.7209877,-96.8317333
231,32.7145947,-96.85726389999999
232,32.7145947,-96.85726389999999
233,32.7145947,-96.85726389999999
234,32.7145947,-96.85726389999999
235,32.7145947,-96.85726389999999
236,32.7145947,-96.85726389999999
237,32.725154,-96.8338143
238,32.722721,-96.8573066
239,32.722721,-96.8573066
240,32.722721,-96.8573066
241,32.722721,-96.8573066
242,32.713691,-96.87323599999999
243,32.722721,-96.8573066
244,32.722721,-96.8573066
245,32.713691,-96.87323599999999
246,32.713691,-96.87323599999999
247,32.713691,-96.87323599999999
248,32.713691,-96.87323599999999
249,32.713691,-96.87323599999999
250,32.713691,-96.87323599999999
251,32.713691,-96.87323599999999
252,32.7566982,-96.87311299999999
253,32.7566982,-96.87311299999999
254,32.7566982,-96.87311299999999
255,32.7566982,-96.87311299999999
256,32.7566982,-96.87311299999999
257,32.7600343,-96.8570628
258,32.7600343,-96.8570628
259,32.7600343,-96.8570628
260,32.764167,-96.8742259
261,32.7566982,-96.87311299999999
262,32.8621907,-96.8108529
263,32.8621907,-96.8108529
264,32.8621907,-96.8108529
265,32.8668672,-96.8180872
266,32.8188691,-96.8142432
267,32.820909,-96.84118
268,32.820909,-96.84118
269,32.8409462,-96.8683228
270,32.8409462,-96.8683228
271,32.8409462,-96.8683228
272,32.8409462,-96.8683228
273,32.8409462,-96.8683228
274,32.8409462,-96.8683228
275,32.8409462,-96.8683228
276,32.8409462,-96.8683228
277,32.8409462,-96.8683228
278,32.8409462,-96.8683228
279,32.8621907,-96.8108529
280,32.8621907,-96.8108529
281,32.8668672,-96.8180872
282,32.8668672,-96.8180872
283,32.8668672,-96.8180872
284,32.8668672,-96.8180872
285,32.8952613,-96.80598959999999
286,32.8668672,-96.8180872
287,32.894631,-96.80066699999999
288,32.894631,-96.80066699999999
289,32.894631,-96.80066699999999
290,32.8952613,-96.80598959999999
291,32.8952613,-96.80598959999999
292,32.8673646,-96.78718099999999
293,32.8651809,-96.8055716
294,32.8651809,-96.8055716
295,32.8673646,-96.78718099999999
296,32.8724276,-96.77127999999999
297,32.8724276,-96.77127999999999
298,32.918881,-96.74467399999999
299,32.9162675,-96.76608039999999
300,32.9162675,-96.76608039999999
301,32.918881,-96.74467399999999
302,32.9057315,-96.7486728
303,32.90075779999999,-96.76692109999999
304,32.9057315,-96.7486728
305,32.8629124,-96.7525775
306,32.86716699999999,-96.74370599999999
307,32.91715500000001,-96.741867
308,32.9087285,-96.7386946
309,32.9057315,-96.7486728
310,32.9087285,-96.7386946
311,32.89573299999999,-96.722039
312,32.89573299999999,-96.722039
313,32.89573299999999,-96.722039
314,32.89573299999999,-96.722039
315,32.9057315,-96.7486728
316,32.8767688,-96.7519987
317,32.87677900000001,-96.7606533
318,32.8775903,-96.7601947
319,32.8767688,-96.7519987
320,32.8629124,-96.7525775
321,32.8629124,-96.7525775
322,32.8707047,-96.7632569
323,32.8707047,-96.7632569
324,32.8629124,-96.7525775
325,32.8707047,-96.7632569
326,32.86716699999999,-96.74370599999999
327,32.8707047,-96.7632569
328,32.8629124,-96.7525775
329,32.8767688,-96.7519987
330,32.87677900000001,-96.7606533
331,32.8767688,-96.7519987
332,32.8731066,-96.76759279999999
333,32.8835339,-96.7665049
334,32.89448540000001,-96.7678698
335,32.8867613,-96.7618027
336,32.8867613,-96.7618027
337,32.8767688,-96.7519987
338,32.86716699999999,-96.74370599999999
339,32.89338,-96.727603
340,32.89338,-96.727603
341,32.89338,-96.727603
342,32.89338,-96.727603
343,32.89338,-96.727603
344,32.86716699999999,-96.74370599999999
345,32.89338,-96.727603
346,32.89338,-96.727603
347,32.89338,-96.727603
348,32.8533582,-96.752445
349,32.8533582,-96.752445
350,32.8361038,-96.7533946
351,32.8533582,-96.752445
352,32.8533582,-96.752445
353,32.8533582,-96.752445
354,32.8533582,-96.752445
355,32.8673646,-96.78718099999999
356,32.8604801,-96.7695483
357,32.8468785,-96.76969439999999
358,32.8604801,-96.7695483
359,32.8604801,-96.7695483
360,32.8604801,-96.7695483
361,32.8604801,-96.7695483
362,32.8629124,-96.7525775
363,32.8604801,-96.7695483
364,32.8604801,-96.7695483
365,32.8468785,-96.76969439999999
366,32.8468785,-96.76969439999999
367,32.8468785,-96.76969439999999
368,32.8468785,-96.76969439999999
369,32.8468785,-96.76969439999999
370,32.8361038,-96.7533946
371,32.8361038,-96.7533946
372,32.8361038,-96.7533946
373,32.8361038,-96.7533946
374,32.8361038,-96.7533946
375,32.8361038,-96.7533946
376,32.828004,-96.70975469999999
377,32.828004,-96.70975469999999
378,32.8135875,-96.6979325
379,32.8135875,-96.6979325
380,32.828004,-96.70975469999999
381,32.837779,-96.7012424
382,32.837779,-96.7012424
383,32.837779,-96.7012424
384,32.837779,-96.7012424
385,32.7802702,-96.68216299999999
386,32.7802702,-96.68216299999999
387,32.7802702,-96.68216299999999
388,32.7802702,-96.68216299999999
389,32.7802702,-96.68216299999999
390,32.7802702,-96.68216299999999
391,32.7976199,-96.69327419999999
392,32.7802702,-96.68216299999999
393,32.7802702,-96.68216299999999
394,32.7802702,-96.68216299999999
395,32.7802702,-96.68216299999999
396,32.7206898,-96.7791599
397,32.7206898,-96.7791599
398,32.7206898,-96.7791599
399,32.7206898,-96.7791599
400,32.7206898,-96.7791599
401,32.6903768,-96.77664299999999
402,32.6903768,-96.77664299999999
403,32.6903768,-96.77664299999999
404,32.6903768,-96.77664299999999
405,32.69602080000001,-96.7873054
406,32.69602080000001,-96.7873054
407,32.6903768,-96.77664299999999
408,32.6903768,-96.77664299999999
409,32.69487119999999,-96.7895049
410,32.6903768,-96.77664299999999
411,32.6903768,-96.77664299999999
412,32.7206898,-96.7791599
413,32.7206898,-96.7791599
414,32.7206898,-96.7791599
415,32.7206898,-96.7791599
416,32.7206898,-96.7791599
417,32.696268,-96.7894237
418,32.696268,-96.7894237
419,32.69602080000001,-96.7873054
420,32.7206898,-96.7791599
421,32.7509939,-96.80731829999999
422,32.7509939,-96.80731829999999
423,32.7509939,-96.80731829999999
424,32.7491589,-96.65516679999999
425,32.7491589,-96.65516679999999
426,32.7491589,-96.65516679999999
427,32.7491589,-96.65516679999999
428,32.7802702,-96.68216299999999
429,32.7802702,-96.68216299999999
430,32.7248666,-96.700098
431,32.7802702,-96.68216299999999
432,32.7802702,-96.68216299999999
433,32.7248666,-96.700098
434,32.7248666,-96.700098
435,32.7248666,-96.700098
436,32.7248666,-96.700098
437,32.7248666,-96.700098
438,32.7248666,-96.700098
439,32.7248666,-96.700098
440,32.7491589,-96.65516679999999
441,32.7491589,-96.65516679999999
442,32.7491589,-96.65516679999999
443,32.7491589,-96.65516679999999
444,32.73360590000001,-96.6492602
445,32.7199461,-96.662314
446,32.7199461,-96.662314
447,32.7199461,-96.662314
448,32.7248666,-96.700098
449,32.7248666,-96.700098
450,32.7248666,-96.700098
451,32.7248666,-96.700098
452,32.7248666,-96.700098
453,32.7248666,-96.700098
454,32.7248666,-96.700098
455,32.7248666,-96.700098
456,32.7248666,-96.700098
457,32.7248666,-96.700098
458,32.8409462,-96.8683228
459,32.8668672,-96.8180872
460,32.8668672,-96.8180872
461,32.8668672,-96.8180872
462,32.8668672,-96.8180872
463,32.9102667,-96.855684
464,32.9102667,-96.855684
465,32.921115,-96.817235
466,32.921115,-96.817235
467,32.921115,-96.817235
468,32.9237002,-96.80887129999999
469,32.921115,-96.817235
470,32.9095865,-96.8129226
471,32.9237002,-96.80887129999999
472,32.91556,-96.86605899999999
473,32.9102667,-96.855684
474,32.9102667,-96.855684
475,32.91449970000001,-96.8701968
476,32.9102667,-96.855684
477,32.9135372,-96.8545758
478,32.9135372,-96.8545758
479,32.9135372,-96.8545758
480,32.9102667,-96.855684
481,32.9102667,-96.855684
482,32.9102667,-96.855684
483,32.9102667,-96.855684
484,32.91356529999999,-96.8903546
485,32.91356529999999,-96.8903546
486,32.91356529999999,-96.8903546
487,32.914952,-96.872204
488,32.914952,-96.872204
489,32.91449970000001,-96.8701968
490,32.91449970000001,-96.8701968
491,32.91356529999999,-96.8903546
492,32.9102667,-96.855684
493,32.9102667,-96.855684
494,32.9102667,-96.855684
495,32.9102667,-96.855684
496,32.8409462,-96.8683228
497,32.8409462,-96.8683228
498,32.8409462,-96.8683228
499,32.8409462,-96.8683228
500,32.9102667,-96.855684
501,32.8409462,-96.8683228
502,32.8409462,-96.8683228
503,32.8409462,-96.8683228
504,32.8409462,-96.8683228
505,32.8409462,-96.8683228
506,32.8409462,-96.8683228
507,32.9116056,-96.9490424
508,32.8764546,-96.931131
509,32.7792837,-96.8075537
510,32.8191688,-96.8625077
511,32.7821627,-96.857632
512,32.7821627,-96.857632
513,32.7821627,-96.857632
514,32.7801663,-96.8361468
515,32.7801663,-96.8361468
516,32.7801663,-96.8361468
517,32.7821627,-96.857632
518,32.7821627,-96.857632
519,32.8014968,-96.92600809999999
520,32.8014968,-96.92600809999999
521,32.764167,-96.8742259
522,32.764167,-96.8742259
523,32.7397622,-96.9281694
524,32.7397622,-96.9281694
525,32.7397622,-96.9281694
526,32.7397622,-96.9281694
527,32.7397622,-96.9281694
528,32.7397622,-96.9281694
529,32.7397622,-96.9281694
530,32.713691,-96.87323599999999
531,32.713691,-96.87323599999999
532,32.70754719999999,-96.9392675
533,32.713691,-96.87323599999999
534,32.6884608,-96.85757629999999
535,32.713691,-96.87323599999999
536,32.6884608,-96.85757629999999
537,32.6834283,-96.88331509999999
538,32.6834283,-96.88331509999999
539,32.713691,-96.87323599999999
540,32.7145947,-96.85726389999999
541,32.713691,-96.87323599999999
542,32.713691,-96.87323599999999
543,32.713691,-96.87323599999999
544,32.713691,-96.87323599999999
545,32.6638107,-96.87086980000001
546,32.6638107,-96.87086980000001
547,32.6638107,-96.87086980000001
548,32.661634,-96.892287
549,32.661634,-96.892287
550,32.6884608,-96.85757629999999
551,32.6638107,-96.87086980000001
552,32.6884608,-96.85757629999999
553,32.6921545,-96.8436642
554,32.6884608,-96.85757629999999
555,32.677205,-96.85765080000002
556,32.67442,-96.83792
557,32.67442,-96.83792
558,32.67442,-96.83792
559,32.6921545,-96.8436642
560,32.6896289,-96.82478669999999
561,32.67442,-96.83792
562,32.6638107,-96.87086980000001
563,32.64640299999999,-96.8710163
564,32.67442,-96.83792
565,32.67442,-96.83792
566,32.67442,-96.83792
567,32.67442,-96.83792
568,32.67442,-96.83792
569,32.67442,-96.83792
570,32.67442,-96.83792
571,32.67442,-96.83792
572,32.67442,-96.83792
573,32.67442,-96.83792
574,32.67442,-96.83792
575,32.6896289,-96.82478669999999
576,32.6896289,-96.82478669999999
577,32.693296,-96.7915304
578,32.6934098,-96.7918545
579,32.693296,-96.7915304
580,32.6903768,-96.77664299999999
581,32.6903768,-96.77664299999999
582,32.6903768,-96.77664299999999
583,32.7873182,-96.7743722
584,32.7873182,-96.7743722
585,32.7206898,-96.7791599
586,32.7248666,-96.700098
587,32.7248666,-96.700098
588,32.71800789999999,-96.66254959999999
589,32.7248666,-96.700098
590,32.71800789999999,-96.66254959999999
591,32.71800789999999,-96.66254959999999
592,32.71800789999999,-96.66254959999999
593,32.71800789999999,-96.66254959999999
594,32.7199149,-96.6600326
595,32.71800789999999,-96.66254959999999
596,32.71800789999999,-96.66254959999999
597,32.71800789999999,-96.66254959999999
598,32.7199149,-96.6600326
599,32.7199149,-96.6600326
600,32.71800789999999,-96.66254959999999
601,32.73360590000001,-96.6492602
602,32.73360590000001,-96.6492602
603,32.73360590000001,-96.6492602
604,32.7199149,-96.6600326
605,32.73360590000001,-96.6492602
606,32.73360590000001,-96.6492602
607,32.7491589,-96.65516679999999
608,32.7491589,-96.65516679999999
609,32.73360590000001,-96.6492602
610,32.73360590000001,-96.6492602
611,32.7491589,-96.65516679999999
612,32.7491589,-96.65516679999999
613,32.7491589,-96.65516679999999
614,32.7491589,-96.65516679999999
615,32.7491589,-96.65516679999999
616,32.7491589,-96.65516679999999
617,32.7802702,-96.68216299999999
618,32.7491589,-96.65516679999999
619,32.8135875,-96.6979325
620,32.8135875,-96.6979325
621,32.7976199,-96.69327419999999
622,32.7976199,-96.69327419999999
623,32.7976199,-96.69327419999999
624,32.7976199,-96.69327419999999
625,32.7976199,-96.69327419999999
626,32.7976199,-96.69327419999999
627,32.7802702,-96.68216299999999
628,32.7976199,-96.69327419999999
629,32.7802702,-96.68216299999999
630,32.7976199,-96.69327419999999
631,32.7976199,-96.69327419999999
632,32.8135875,-96.6979325
633,32.8135875,-96.6979325
634,32.8135875,-96.6979325
635,32.8135875,-96.6979325
636,32.7976199,-96.69327419999999
637,32.7976199,-96.69327419999999
638,32.8031235,-96.68314889999999
639,32.8115322,-96.6497526
640,32.8031235,-96.68314889999999
641,32.8135875,-96.6979325
642,32.8031235,-96.68314889999999
643,32.8031235,-96.68314889999999
644,32.8031235,-96.68314889999999
645,32.837779,-96.7012424
646,32.837779,-96.7012424
647,32.837779,-96.7012424
648,32.8135875,-96.6979325
649,32.8345192,-96.7039587
650,32.8135875,-96.6979325
651,32.8115322,-96.6497526
652,32.8115322,-96.6497526
653,32.8115322,-96.6497526
654,32.8115322,-96.6497526
655,32.8115322,-96.6497526
656,32.8460994,-96.6313098
657,32.8460994,-96.6313098
658,32.8460994,-96.6313098
659,32.8460994,-96.6313098
660,32.8460994,-96.6313098
661,32.8460994,-96.6313098
662,32.8460994,-96.6313098
663,32.87875949999999,-96.68309540000001
664,32.837779,-96.7012424
665,32.837779,-96.7012424
666,32.837779,-96.7012424
667,32.837779,-96.7012424
668,32.837779,-96.7012424
669,32.837779,-96.7012424
670,32.8653884,-96.7022125
671,32.837779,-96.7012424
672,32.8653884,-96.7022125
673,32.8653884,-96.7022125
674,32.8653884,-96.7022125
675,32.87875949999999,-96.68309540000001
676,32.8653884,-96.7022125
677,32.8653884,-96.7022125
678,32.837779,-96.7012424
679,32.8542491,-96.7172626
680,32.8542491,-96.7172626
681,32.8653884,-96.7022125
682,32.8653884,-96.7022125
683,32.86716699999999,-96.74370599999999
684,32.8542491,-96.7172626
685,32.8653884,-96.7022125
686,32.8820068,-96.69533179999999
687,32.8653884,-96.7022125
688,32.8653884,-96.7022125
689,32.8653884,-96.7022125
690,32.8820068,-96.69533179999999
691,32.8653884,-96.7022125
692,32.8653884,-96.7022125
693,32.8948436,-96.7233946
694,32.89338,-96.727603
695,32.89573299999999,-96.722039
696,32.89573299999999,-96.722039
697,32.8948436,-96.7233946
698,32.87875949999999,-96.68309540000001
699,32.87875949999999,-96.68309540000001
700,32.87875949999999,-96.68309540000001
701,32.87875949999999,-96.68309540000001
702,32.87875949999999,-96.68309540000001
703,32.8820068,-96.69533179999999
704,32.9081284,-96.7708975
705,32.9097968,-96.77333999999999
706,32.9010971,-96.77049029999999
707,32.883131,-96.769099
708,32.8853317,-96.7690356
709,32.883131,-96.769099
710,32.88525920000001,-96.7690569
711,32.8885016,-96.76662859999999
712,32.89448540000001,-96.7678698
713,32.89448540000001,-96.7678698
714,32.89448540000001,-96.7678698
715,32.92369,-96.79995699999999
716,32.9144318,-96.7721969
717,32.9221804,-96.78207189999999
718,32.9101394,-96.80537389999999
719,32.9101394,-96.80537389999999
720,32.894631,-96.80066699999999
721,32.8952613,-96.80598959999999
722,32.9101394,-96.80537389999999
723,32.9095865,-96.8129226
724,32.9095865,-96.8129226
725,32.9723573,-96.7787489
726,32.9723573,-96.7787489
727,32.9723573,-96.7787489
728,32.9585785,-96.7674803
729,32.9723573,-96.7787489
730,32.9528151,-96.81657349999999
731,32.9528151,-96.81657349999999
732,32.9585785,-96.7674803
733,32.9585785,-96.7674803
734,32.95024600000001,-96.77104500000002
735,32.95024600000001,-96.77104500000002
736,32.9333927,-96.8062174
737,32.9331485,-96.80602359999999
738,32.9498207,-96.7704669
739,32.95024600000001,-96.77104500000002
740,32.9498207,-96.7704669
741,32.9498207,-96.7704669
742,32.9233229,-96.7843412
743,32.9208727,-96.77349110000002
744,32.9221804,-96.78207189999999
745,32.983916,-96.804874
746,32.9665325,-96.82100299999999
747,32.9333927,-96.8062174
748,32.9333927,-96.8062174
749,32.9333927,-96.8062174
750,32.9665325,-96.82100299999999
751,32.9665325,-96.82100299999999
752,32.930707,-96.818683
753,32.98219049999999,-96.795642
754,32.98219049999999,-96.795642
755,32.983916,-96.804874
756,32.9723573,-96.7787489
757,32.9723573,-96.7787489
758,32.9723573,-96.7787489
759,32.98219049999999,-96.795642
760,32.98219049999999,-96.795642
761,32.95886059999999,-96.8221069
762,32.9665325,-96.82100299999999
763,32.9665325,-96.82100299999999
764,32.9665325,-96.82100299999999
765,32.9528151,-96.81657349999999
766,32.9528151,-96.81657349999999
767,32.9528151,-96.81657349999999
768,32.9528151,-96.81657349999999
769,32.9333927,-96.8062174
770,32.9333927,-96.8062174
771,32.9333927,-96.8062174
772,32.9516393,-96.82061879999999
773,32.9490204,-96.8249527
774,32.9516393,-96.82061879999999
775,32.9490204,-96.8249527
776,32.9490204,-96.8249527
777,32.930707,-96.818683
778,32.930707,-96.818683
779,32.9534291,-96.8921835
780,32.9534291,-96.8921835
781,32.9429828,-96.86367249999999
782,32.9429828,-96.86367249999999
783,32.9534291,-96.8921835
784,32.9534291,-96.8921835
785,32.9534291,-96.8921835
786,32.935956,-96.9059879
787,32.9556665,-96.88710619999999
788,32.9429828,-96.86367249999999
789,32.9556665,-96.88710619999999
790,32.954301,-96.9138504
791,32.97493289999999,-96.8878252
792,32.97493289999999,-96.8878252
793,32.954301,-96.9138504
794,32.9534291,-96.8921835
795,32.97493289999999,-96.8878252
796,32.9556665,-96.88710619999999
797,32.9556665,-96.88710619999999
798,32.9862671,-96.9116892
799,32.98561249999999,-96.89846229999999
800,32.97493289999999,-96.8878252
801,32.97493289999999,-96.8878252
802,32.97493289999999,-96.8878252
803,32.98655000000001,-96.84661539999999
804,32.97493289999999,-96.8878252
805,32.97493289999999,-96.8878252
806,32.98655000000001,-96.84661539999999
807,32.98655000000001,-96.84661539999999
808,32.94935950000001,-96.85843729999999
809,32.962372,-96.835481
810,32.962372,-96.835481
811,32.94935950000001,-96.85843729999999
812,32.94935950000001,-96.85843729999999
813,32.9833083,-96.83022380000001
814,32.9552146,-96.83604629999999
815,32.94935950000001,-96.85843729999999
816,32.9429828,-96.86367249999999
817,32.9429828,-96.86367249999999
818,32.9429828,-96.86367249999999
819,32.91556,-96.86605899999999
820,32.9156219,-96.8684052
821,32.9156219,-96.8684052
822,32.91556,-96.86605899999999
823,32.9135372,-96.8545758
824,32.9429828,-96.86367249999999
825,32.9429828,-96.86367249999999
826,32.9429828,-96.86367249999999
827,32.9429828,-96.86367249999999
828,32.930707,-96.818683
829,32.935956,-96.9059879
830,32.92545560000001,-96.8972448
831,32.92545560000001,-96.8972448
832,32.92545560000001,-96.8972448
833,32.92545560000001,-96.8972448
834,32.9429828,-96.86367249999999
835,32.914952,-96.872204
836,32.91356529999999,-96.8903546
837,32.91356529999999,-96.8903546
838,32.91356529999999,-96.8903546
839,32.914952,-96.872204
840,32.92545560000001,-96.8972448
841,32.954301,-96.9138504
842,32.8722863,-96.9719598
843,32.8722863,-96.9719598
844,32.85212200000001,-96.9928195
845,32.85212200000001,-96.9928195
846,32.85212200000001,-96.9928195
847,32.85212200000001,-96.9928195
848,32.85212200000001,-96.9928195
849,32.85212200000001,-96.9928195
850,32.85212200000001,-96.9928195
851,32.85212200000001,-96.9928195
852,32.85212200000001,-96.9928195
853,32.85212200000001,-96.9928195
854,32.85212200000001,-96.9928195
855,32.83983589999999,-97.02083239999999
856,32.8381126,-96.98862109999999
857,32.83983589999999,-97.02083239999999
858,32.85212200000001,-96.9928195
859,32.83983589999999,-97.02083239999999
860,32.83983589999999,-97.02083239999999
861,32.83983589999999,-97.02083239999999
862,32.95000889999999,-96.992609
863,32.95000889999999,-96.992609
864,32.95000889999999,-96.992609
865,32.9417977,-96.9509412
866,32.99153,-96.974824
867,32.95000889999999,-96.992609
868,32.9417977,-96.9509412
869,32.9417977,-96.9509412
870,32.9417977,-96.9509412
871,32.9417977,-96.9509412
872,32.99153,-96.974824
873,32.99153,-96.974824
874,32.99153,-96.974824
875,32.99153,-96.974824
876,32.9091894,-96.96237769999999
877,32.9091894,-96.96237769999999
878,32.95000889999999,-96.992609
879,32.9691479,-97.01341699999999
880,32.95000889999999,-96.992609
881,32.9417977,-96.9509412
882,32.939781,-96.951262
883,32.9417977,-96.9509412
884,32.939781,-96.951262
885,32.939781,-96.951262
886,32.939781,-96.951262
887,32.9091894,-96.96237769999999
888,32.9127967,-96.9510743
