,transit
8395,2445
8396,2758
8397,2341
8398,3033
8399,5373
8400,3275
8401,4771
8402,5810
8403,5695
8404,5157
8405,1778
8406,0
8407,0
8408,1714
8409,2058
8410,1852
8411,2085
8412,2456
8413,23114
8414,1679
8415,3788
8416,1360
8417,2488
8418,1752
8419,1499
8420,1400
8421,1476
8422,1215
8423,848
8424,3445
8425,6554
8426,5741
8427,5080
8428,6143
8429,465
8430,5181
8431,5695
8432,5450
8433,23652
8434,621
8435,4300
8436,2075
8437,1675
8438,2084
8439,4786
8440,3273
8441,3182
8442,2800
8443,2094
8444,2486
8445,1868
8446,2060
8447,2227
8448,5047
8449,4544
8450,6049
8451,5928
8452,3479
8453,4707
8454,1771
8455,2239
8456,7312
8457,3920
8458,6002
8459,4896
8460,3858
8461,3141
8462,4417
8463,4411
8464,2268
8465,2548
8466,2106
8467,2393
8468,2416
8469,2733
8470,1982
8471,1329
8472,1841
8473,5309
8474,5618
8475,5377
8476,3940
8477,4521
8478,4190
8479,5969
8480,3632
8481,4326
8482,3552
8483,943
8484,1711
8485,1638
8486,3765
8487,5832
8488,5531
8489,6108
8490,6931
8491,0
8492,2756
8493,2739
8494,2391
8495,1014
8496,812
8497,938
8498,5189
8499,4484
8500,1743
8501,1418
8502,2118
8503,1372
8504,1636
8505,2022
8506,1475
8507,1037
8508,1918
8509,1920
8510,3165
8511,3052
8512,3010
8513,3088
8514,1570
8515,4743
8516,4533
8517,5032
8518,2680
8519,4468
8520,4224
8521,4046
8522,3840
8523,3699
8524,3694
8525,4838
8526,2062
8527,1802
8528,2093
8529,1136
8530,1556
8531,2765
8532,2424
8533,792
8534,2011
8535,1560
8536,538
8537,1266
8538,4564
8539,3556
8540,4319
8541,0
8542,5320
8543,6422
8544,0
8545,5357
8546,5992
8547,4644
8548,2559
8549,2374
8550,2572
8551,2169
8552,1722
8553,2359
8554,2379
8555,2120
8556,3140
8557,3293
8558,2287
8559,2227
8560,1790
8561,3542
8562,2730
8563,2675
8564,5598
8565,5755
8566,5750
8567,7245
8568,4019
8569,3876
8570,3827
8571,5987
8572,6343
8573,5456
8574,4705
8575,5773
8576,3493
8577,1106
8578,2888
8579,1333
8580,1127
8581,1383
8582,5063
8583,6807
8584,6774
8585,6520
8586,6867
8587,6951
8588,7698
8589,5085
8590,3624
8591,3869
8592,3911
8593,4132
8594,2510
8595,2623
8596,2008
8597,2321
8598,6651
8599,5446
8600,2830
8601,5612
8602,0
8603,2213
8604,2131
8605,3437
8606,442
8607,5831
8608,5328
8609,6880
8610,4401
8611,4283
8612,3389
8613,3388
8614,1293
8615,1922
8616,3892
8617,3886
8618,4232
8619,4426
8620,6117
8621,5785
8622,0
8623,5302
8624,4766
8625,2529
8626,5151
8627,4219
8628,3535
8629,5861
8630,3297
8631,5096
8632,2565
8633,2820
8634,3504
8635,2324
8636,2237
8637,3097
8638,1325
8639,1239
8640,2103
8641,2163
8642,1808
8643,1866
8644,3282
8645,4100
8646,3235
8647,3226
8648,3881
8649,4779
8650,0
8651,4343
8652,4888
8653,5475
8654,5852
8655,6441
8656,6786
8657,5369
8658,2938
8659,3713
8660,0
8661,0
8662,4983
8663,5688
8664,7282
8665,3534
8666,3948
8667,3285
8668,5258
8669,2551
8670,1299
8671,2178
8672,4548
8673,2456
8674,2845
8675,3285
8676,609
8677,2008
8678,2862
8679,4339
8680,4680
8681,1309
8682,3743
8683,5699
8684,5380
8685,738
8686,1179
8687,1842
8688,1754
8689,1879
8690,4379
8691,4420
8692,6113
8693,1424
8694,4834
8695,5698
8696,1760
8697,728
8698,1054
8699,856
8700,1024
8701,1636
8702,4235
8703,7280
8704,7803
8705,4516
8706,1928
8707,1555
8708,2099
8709,3731
8710,4435
8711,3031
8712,812
8713,1336
8714,4461
8715,2745
8716,1762
8717,1635
8718,1001
8719,1230
8720,4951
8721,6416
8722,2507
8723,2350
8724,6536
8725,5318
8726,7379
8727,5979
8728,5070
8729,5042
8730,4961
8731,2592
8732,5105
8733,6104
8734,5189
8735,5483
8736,6923
8737,6795
8738,4958
8739,4903
8740,7292
8741,4752
8742,6801
8743,7377
8744,6485
8745,6202
8746,4391
8747,4044
8748,3555
8749,3874
8750,2145
8751,1409
8752,4524
8753,7719
8754,7112
8755,7678
8756,7695
8757,0
8758,0
8759,7073
8760,3231
8761,2679
8762,4679
8763,3996
8764,3350
8765,6950
8766,1596
8767,4500
8768,4967
8769,5055
8770,4432
8771,2733
8772,3871
8773,5615
8774,4907
8775,4661
8776,2439
8777,1549
8778,7028
8779,6222
8780,7141
8781,5750
8782,2526
8783,5185
8784,5533
8785,4812
8786,2184
8787,6892
8788,6937
8789,4509
8790,6274
8791,5945
8792,3997
8793,4706
8794,3849
8795,5257
8796,5122
8797,4875
8798,4582
8799,5839
8800,5304
8801,4447
8802,4119
8803,1424
8804,1435
8805,1060
8806,2775
8807,2574
8808,4182
8809,4202
8810,4048
8811,3399
8812,4491
8813,3960
8814,4586
8815,4605
8816,6363
8817,7009
8818,6850
8819,6791
8820,5137
8821,5708
8822,5326
8823,3289
8824,2522
8825,5673
8826,5549
8827,3476
8828,4783
8829,7377
8830,5635
8831,6209
8832,5317
8833,5173
8834,5295
8835,2619
8836,1782
8837,2652
8838,3554
8839,2618
8840,3942
8841,4472
8842,1942
8843,988
8844,632
8845,1048
8846,1635
8847,4533
8848,4444
8849,4996
8850,4753
8851,5563
8852,5298
8853,2222
8854,0
8855,5202
8856,5173
8857,4567
8858,4219
8859,4286
8860,4087
8861,7130
8862,1979
8863,2784
8864,1904
8865,6302
8866,6455
8867,7674
8868,1167
8869,4985
8870,3982
8871,3903
8872,4868
8873,818
8874,4699
8875,4102
8876,3590
8877,4272
8878,2185
8879,419
8880,5931
8881,374
8882,3855
8883,2411
8884,4012
8885,5361
8886,2120
8887,4002
8888,4173
8889,4414
8890,4432
8891,3789
8892,3717
8893,4715
8894,1313
8895,786
8896,742
8897,797
8898,710
8899,913
8900,739
8901,2406
8902,1543
8903,3652
8904,2225
8905,9039
8906,944
8907,0
8908,0
8909,2074
8910,0
8911,0
8912,3571
8913,1888
8914,0
8915,3209
8916,5611
8917,1220
8918,6988
8919,0
8920,860
8921,4014
8922,3810
8923,3665
8924,3435
8925,3553
8926,4291
8927,4301
8928,4341
8929,4161
8930,4671
8931,4755
8932,4931
8933,4968
8934,4278
8935,4132
8936,3885
8937,3786
8938,1237
8939,2011
8940,1304
8941,1563
8942,1733
8943,1468
8944,1296
8945,785
8946,985
8947,809
8948,5847
8949,5165
8950,1212
8951,1293
8952,1782
8953,2730
8954,5123
8955,4102
8956,0
8957,0
8958,3177
8959,1933
8960,5741
8961,1016
8962,4050
8963,5073
8964,0
8965,6268
8966,5600
8967,2620
8968,10192
8969,7316
8970,2009
8971,1658
8972,1478
8973,3769
8974,6253
8975,0
8976,5617
8977,5662
8978,2954
8979,1502
8980,1816
8981,8039
8982,0
8983,214
8984,4717
8985,5201
8986,6633
8987,2723
8988,1397
8989,8400
8990,3725
8991,4744
8992,6117
8993,735
8994,771
8995,4014
8996,883
8997,3715
8998,1000
8999,5256
9000,5419
9001,1321
9002,2328
9003,7394
9004,8089
9005,1109
9006,5913
9007,5267
9008,3850
9009,4050
9010,3792
9011,6688
9012,6542
9013,8355
9014,5847
9015,6363
9016,5665
9017,5261
9018,1789
9019,2123
9020,5445
9021,3857
9022,4373
9023,1021
9024,1775
9025,2462
9026,1414
9027,924
9028,1006
9029,1851
9030,1641
9031,1306
9032,2061
9033,2773
9034,2508
9035,2642
9036,2491
9037,8403
9038,8749
9039,8072
9040,7448
9041,7503
9042,7015
9043,7124
9044,6647
9045,6763
9046,5527
9047,6507
9048,5601
9049,7956
9050,7993
9051,8538
9052,6019
9053,5176
9054,3091
9055,0
9056,0
9057,0
9058,1340
9059,939
9060,706
9061,760
9062,940
9063,873
9064,1253
9065,1214
9066,1186
9067,1604
9068,1655
9069,1983
9070,1564
9071,1486
9072,4468
9073,5553
9074,4134
9075,4833
9076,4786
9077,6240
9078,4650
9079,6805
9080,6656
9081,6118
9082,0
9083,0
9084,2015
9085,1599
9086,4448
9087,4040
9088,7023
9089,6770
9090,216
9091,2074
9092,2069
9093,4533
9094,5950
9095,3134
9096,3094
9097,8523
9098,7813
9099,2269
9100,470
9101,1661
9102,5050
9103,8258
9104,5401
9105,6879
9106,1797
9107,1786
9108,1688
9109,1764
9110,4387
9111,8088
9112,3791
9113,4845
9114,4753
9115,4468
9116,3941
9117,6933
9118,6506
9119,6412
9120,6147
9121,7075
9122,6754
9123,4302
9124,4264
9125,4526
9126,2130
9127,2397
9128,2381
9129,2187
9130,1957
9131,7898
9132,4672
9133,4816
9134,4195
9135,2041
9136,3255
9137,2313
9138,3199
9139,3384
9140,3299
9141,4084
9142,1582
9143,1939
9144,2556
9145,3083
9146,7599
9147,5754
9148,6673
9149,7699
9150,5951
9151,6697
9152,6915
9153,6572
9154,6409
9155,3421
9156,0
9157,6895
9158,2848
9159,2045
9160,2245
9161,2103
9162,2625
9163,3131
9164,2355
9165,1810
9166,1836
9167,327
9168,2242
9169,1341
9170,2728
9171,3418
9172,2580
9173,3916
9174,8282
9175,7604
9176,0
9177,0
9178,8798
9179,6190
9180,5973
9181,8468
9182,8994
9183,3289
9184,2784
9185,6178
9186,5286
9187,4160
9188,3890
9189,3496
9190,3133
9191,2612
9192,4461
9193,3623
9194,5314
9195,2184
9196,2176
9197,1624
9198,3660
9199,6283
9200,5952
9201,7451
9202,5820
9203,3187
9204,1305
9205,2933
9206,1767
9207,1736
9208,2217
9209,3551
9210,3606
9211,4361
9212,5798
9213,0
9214,8235
9215,0
9216,6776
9217,2912
9218,3028
9219,5373
9220,1334
9221,3880
9222,3388
9223,2479
9224,1254
9225,5427
9226,3854
9227,2616
9228,2381
9229,1753
9230,2117
9231,3886
9232,2813
9233,2780
9234,3095
9235,2875
9236,3355
9237,2870
9238,2135
9239,2129
9240,2317
9241,3244
9242,3768
9243,3746
9244,3625
9245,3589
9246,3224
9247,3062
9248,3499
9249,3209
9250,3157
9251,3467
9252,3587
9253,4508
9254,4351
9255,4801
9256,3279
9257,3636
9258,4542
9259,4300
9260,2787
9261,4247
9262,2370
9263,2632
9264,2431
9265,2729
9266,3244
9267,3118
9268,3506
9269,4859
9270,5921
9271,5041
9272,4101
9273,3845
9274,4920
9275,5340
9276,4186
9277,4140
9278,3520
9279,3670
9280,686
9281,1250
9282,1668
9283,1735
9284,1185
9285,1078
9286,3993
9287,3807
9288,3127
9289,4476
9290,5562
9291,20190
9292,5190
9293,5223
9294,5315
9295,5343
9296,0
9297,23557
9298,4851
9299,5573
9300,5078
9301,4199
9302,3590
9303,1910
9304,3530
9305,3627
9306,3881
9307,1334
9308,4285
9309,6530
9310,1774
9311,6389
9312,0
9313,5431
9314,2638
9315,2706
9316,4033
9317,649
9318,1547
9319,980
9320,1240
9321,3736
9322,4270
9323,2409
9324,4133
9325,6875
9326,4233
9327,2203
9328,5438
9329,5206
9330,5460
9331,2483
9332,2836
9333,3208
9334,1401
9335,6525
9336,1938
9337,1577
9338,1768
9339,2710
9340,6343
9341,6080
9342,6699
9343,7646
9344,5496
9345,6032
9346,6468
9347,3358
9348,2976
9349,2913
9350,2107
9351,3628
9352,3148
9353,5274
9354,6085
9355,19120
9356,6311
9357,0
9358,5357
9359,6122
9360,5678
9361,4456
9362,4417
9363,1492
9364,2263
9365,2996
9366,3105
9367,2699
9368,703
9369,1157
9370,5863
9371,0
9372,4657
9373,1195
9374,2347
9375,1745
9376,2810
9377,1512
9378,1433
9379,1358
9380,3079
9381,7548
9382,5381
9383,4964
9384,4762
9385,2377
9386,4496
9387,2226
9388,4564
9389,4677
9390,4338
9391,4036
9392,4112
9393,5080
9394,5284
9395,5414
9396,5870
9397,5648
9398,4829
9399,5148
9400,2485
9401,2632
9402,1966
9403,2450
9404,2367
9405,5049
9406,3704
9407,1309
9408,1481
9409,1331
9410,1202
9411,908
9412,1655
9413,1510
9414,1473
9415,1099
9416,1471
9417,1837
9418,1443
9419,1772
9420,1381
9421,1632
9422,1624
9423,2164
9424,2358
9425,1821
9426,3195
9427,2364
9428,2375
9429,2916
9430,1708
9431,2600
9432,6410
9433,4803
9434,2818
9435,2976
9436,3216
9437,3908
9438,4357
9439,3659
9440,3471
9441,2043
9442,2969
9443,3401
9444,2894
9445,3273
9446,2291
9447,2370
9448,2636
9449,2327
9450,2783
9451,3840
9452,1714
9453,2051
9454,1617
9455,1685
9456,1296
9457,1320
9458,587
9459,1608
9460,1729
9461,1594
9462,1363
9463,1467
9464,1981
9465,1674
9466,2776
9467,1740
9468,2901
9469,2931
9470,2737
9471,1868
9472,1820
9473,2131
9474,5735
9475,7663
9476,5743
9477,5674
9478,3203
9479,3508
9480,4673
9481,4295
9482,4078
9483,4435
9484,4333
9485,4332
9486,1975
9487,4048
9488,3798
9489,3484
9490,4664
9491,4214
9492,6218
9493,5204
9494,4185
9495,4427
9496,4669
9497,4572
9498,4345
9499,4204
9500,5379
9501,5007
9502,5637
9503,4392
9504,3991
9505,4191
9506,3632
9507,1939
9508,2321
9509,1931
9510,1714
9511,1915
9512,1729
9513,5425
9514,4874
9515,1647
9516,1644
9517,1342
9518,1940
9519,1894
9520,3138
9521,2990
9522,6391
9523,5216
9524,3250
9525,5082
9526,5141
9527,7142
9528,7674
9529,5125
9530,5647
9531,6406
9532,4785
9533,5074
9534,0
9535,0
9536,2886
9537,3793
9538,2323
9539,2158
9540,1711
9541,1598
9542,636
9543,946
9544,2116
9545,1439
9546,1420
9547,2299
9548,2930
9549,2648
9550,2121
9551,1996
9552,3451
9553,2095
9554,6999
9555,5503
9556,5974
9557,6409
9558,0
9559,4433
9560,4055
9561,5035
9562,3983
9563,5212
9564,3497
9565,2925
9566,2401
9567,3118
9568,4115
9569,3724
9570,3177
9571,4019
9572,3890
9573,4244
9574,4228
9575,3771
9576,3286
9577,2015
9578,1924
9579,2277
9580,1983
9581,2734
9582,6069
9583,5254
9584,3703
9585,4983
9586,5553
9587,3510
9588,2904
9589,2622
9590,2480
9591,805
9592,1564
9593,1398
9594,3510
9595,5988
9596,19091
9597,5482
9598,4490
9599,4827
9600,2993
9601,1049
9602,3023
9603,2897
9604,3586
9605,2970
9606,3820
9607,4946
9608,3702
9609,3447
9610,3565
9611,3614
9612,2875
9613,3256
9614,3492
9615,3589
9616,3258
9617,3999
9618,4543
9619,4250
9620,3695
9621,3971
9622,4723
9623,4576
9624,4496
9625,4161
9626,4857
9627,3376
9628,3592
9629,2770
9630,2684
9631,3507
9632,2561
9633,2767
9634,2272
9635,1554
9636,2318
9637,2585
9638,1705
9639,1743
9640,1962
9641,1904
9642,1463
9643,1958
9644,1270
9645,1151
9646,1492
9647,1403
9648,1579
9649,1558
9650,2071
9651,2597
9652,3003
9653,2153
9654,2036
9655,2795
9656,2495
9657,4684
9658,6441
9659,5298
9660,4928
9661,4927
9662,3444
9663,5071
9664,4635
9665,4086
9666,3860
9667,4563
9668,6448
9669,5857
9670,5097
9671,4054
9672,4044
9673,2830
9674,0
9675,0
9676,2730
9677,3994
9678,0
9679,4901
9680,3380
9681,4034
9682,3104
9683,3705
9684,3541
9685,3346
9686,4138
9687,3562
9688,4023
9689,3180
9690,3119
9691,3526
9692,2923
9693,2982
9694,2843
9695,2870
9696,492
9697,591
9698,852
9699,1935
9700,665
9701,781
9702,831
9703,732
9704,1329
9705,3520
9706,3528
9707,3763
9708,1480
9709,3561
9710,4337
9711,4939
9712,5444
9713,5847
9714,5171
9715,0
9716,0
9717,0
9718,0
9719,4096
9720,4039
9721,4574
9722,4201
9723,4595
9724,6434
9725,4617
9726,3047
9727,3425
9728,2305
9729,3183
9730,2863
9731,4349
9732,4574
9733,0
9734,3253
9735,4478
9736,4326
9737,4110
9738,1939
9739,6229
9740,4344
9741,3033
9742,3649
9743,3895
9744,503
9745,323
9746,676
9747,1087
9748,871
9749,1159
9750,1227
9751,2022
9752,3011
9753,5308
9754,7680
9755,0
9756,0
9757,4194
9758,2244
9759,3487
9760,3436
9761,3959
9762,4593
9763,4756
9764,1730
9765,830
9766,2096
9767,2807
9768,2120
9769,2467
9770,2831
9771,1855
9772,809
9773,4244
9774,858
9775,3956
9776,3758
9777,4678
9778,2552
9779,3428
9780,1195
9781,1920
9782,6404
9783,3944
9784,2276
9785,3909
9786,2489
9787,1090
9788,2587
9789,3219
9790,4195
9791,3960
9792,5800
9793,6173
9794,4747
9795,1298
9796,6370
9797,4439
9798,724
9799,980
9800,4961
9801,4938
9802,1875
9803,3706
9804,5306
9805,4736
9806,4895
9807,4973
9808,4469
9809,4845
9810,5001
9811,4776
9812,4694
9813,4766
9814,4028
9815,6228
9816,5471
9817,5042
9818,4887
9819,5051
9820,4477
9821,4941
9822,4792
9823,5121
9824,5502
9825,5918
9826,3725
9827,4444
9828,4971
9829,4420
9830,1602
9831,2452
9832,1959
9833,2138
9834,3350
9835,2951
9836,3326
9837,7017
9838,6296
9839,5690
9840,5047
9841,5768
9842,4796
9843,5556
9844,6241
9845,5666
9846,3375
9847,4288
9848,3933
9849,3488
9850,2819
9851,3165
9852,1816
9853,1974
9854,1382
9855,1377
9856,1057
9857,1021
9858,1656
9859,2666
9860,3323
9861,3034
9862,3400
9863,2973
9864,5232
9865,19607
9866,0
9867,19885
9868,0
9869,5488
9870,0
9871,3707
9872,3987
9873,4918
9874,4376
9875,3221
9876,2131
9877,6274
9878,4881
9879,2672
9880,2117
9881,1101
9882,1391
9883,6546
9884,0
9885,4000
9886,5312
9887,3934
9888,2740
9889,2485
9890,1765
9891,2406
9892,5643
9893,7114
9894,3267
9895,1681
9896,1786
9897,679
9898,1352
9899,1281
9900,4619
9901,2666
9902,3296
9903,6070
9904,1962
9905,3377
9906,4600
9907,2493
9908,4571
9909,2870
9910,1426
9911,1186
9912,1864
9913,1401
9914,1520
9915,1557
9916,1832
9917,3589
9918,3353
9919,3801
9920,5075
9921,5281
9922,4515
9923,4947
9924,4786
9925,4747
9926,7452
9927,5691
9928,4821
9929,4778
9930,4892
9931,4612
9932,3415
9933,4956
9934,5097
9935,5000
9936,5945
9937,5598
9938,5159
9939,3761
9940,3649
9941,2447
9942,2591
9943,2091
9944,1491
9945,3074
9946,2732
9947,2925
9948,8479
9949,8553
9950,6490
9951,2396
9952,3788
9953,5673
9954,4615
9955,4975
9956,4656
9957,4122
9958,5022
9959,1710
9960,978
9961,1650
9962,2140
9963,6865
9964,0
9965,3763
9966,3581
9967,3426
9968,4188
9969,3646
9970,4052
9971,4193
9972,4027
9973,3842
9974,5276
9975,4059
9976,4259
9977,4938
9978,5458
9979,0
9980,3164
9981,4727
9982,3822
9983,4802
9984,2910
9985,2706
9986,3495
9987,1839
9988,2962
9989,2760
9990,4690
9991,5572
9992,1233
9993,1982
9994,2368
9995,2104
9996,1842
9997,1990
9998,5302
9999,4123
10000,4794
10001,4049
10002,2386
10003,2686
10004,2581
10005,2732
10006,2562
10007,2389
10008,2539
10009,2300
10010,1807
10011,1823
10012,3530
10013,820
10014,1018
10015,743
10016,1475
10017,1006
10018,907
10019,1179
10020,988
10021,1719
10022,1637
10023,1145
10024,2561
10025,2366
10026,2681
10027,2313
10028,1815
10029,5644
10030,6324
10031,6843
10032,6707
10033,0
10034,0
10035,5935
10036,3096
10037,4069
10038,4435
10039,7520
10040,1232
10041,2485
10042,4202
10043,3053
10044,1540
10045,1012
10046,3128
10047,5069
10048,0
10049,2020
10050,1322
10051,537
10052,4221
10053,1784
10054,4574
10055,968
10056,1098
10057,2347
10058,3683
10059,4006
10060,0
10061,3013
10062,2938
10063,4657
10064,6192
10065,1897
10066,2044
10067,3515
10068,2147
10069,1270
10070,1414
10071,1446
10072,3699
10073,4177
10074,4211
10075,4516
10076,3889
10077,1274
10078,5799
10079,2313
10080,3695
10081,2781
10082,2704
10083,3534
10084,4776
10085,5551
10086,4241
10087,4139
10088,1304
10089,2005
10090,1829
10091,1464
10092,1435
10093,1018
10094,1088
10095,1161
10096,5037
10097,2946
10098,3904
10099,4513
10100,5339
10101,3263
10102,1210
10103,1143
10104,957
10105,1243
10106,2862
10107,163
10108,4810
10109,4729
10110,5049
10111,6483
10112,4464
10113,3501
10114,4910
10115,5969
10116,5181
10117,7836
10118,1055
10119,895
10120,1119
10121,1273
10122,0
10123,5064
10124,5707
10125,1891
10126,2256
10127,1228
10128,1834
10129,3468
10130,3095
10131,6485
10132,7354
10133,2724
10134,5050
10135,4090
10136,5058
10137,1086
10138,4202
10139,1520
10140,780
10141,1639
10142,1120
10143,2427
10144,6321
10145,1182
10146,3337
10147,1435
10148,3889
10149,5339
10150,3115
10151,4129
10152,4267
10153,4167
10154,3098
10155,2306
10156,4317
10157,5033
10158,3433
10159,0
10160,3724
10161,2723
10162,2554
10163,1848
10164,3028
10165,2841
10166,2428
10167,2221
10168,2130
10169,4386
10170,5623
10171,4518
10172,4681
10173,6252
10174,6194
10175,7412
10176,6972
10177,7200
10178,4400
10179,4925
10180,4476
10181,5148
10182,5258
10183,5741
10184,0
10185,5466
10186,5584
10187,6133
10188,6492
10189,4523
10190,6623
10191,4791
10192,3771
10193,2093
10194,875
10195,1009
10196,1556
10197,595
10198,2012
10199,750
10200,2103
10201,5790
10202,5382
10203,0
10204,0
10205,0
10206,4896
10207,3140
10208,3220
10209,3542
10210,5083
10211,7770
10212,7399
10213,6174
10214,5098
10215,1101
10216,1305
10217,4026
10218,4621
10219,4227
10220,4213
10221,1357
10222,1405
10223,1611
10224,2298
10225,2354
10226,2279
10227,4082
10228,4489
10229,3369
10230,4927
10231,4408
10232,3993
10233,1673
10234,2311
10235,2111
10236,1882
10237,1838
10238,3720
10239,4209
10240,4141
10241,3910
10242,4382
10243,3949
10244,4585
10245,4421
10246,4707
10247,5740
10248,5133
10249,4677
10250,3595
10251,3238
10252,3258
10253,3271
10254,736
10255,1437
10256,1024
10257,707
10258,1134
10259,3543
10260,4070
10261,4005
10262,1999
10263,2776
10264,2803
10265,2652
10266,2052
10267,2404
10268,2523
10269,3023
10270,3472
10271,3290
10272,5029
10273,5810
10274,7221
10275,4969
10276,6326
10277,6490
10278,7112
10279,6739
10280,6418
10281,4973
10282,5029
10283,5633
10284,6170
10285,6067
10286,3807
10287,4903
10288,0
10289,3634
10290,4099
10291,3497
10292,3489
10293,3670
10294,3664
10295,4266
10296,2955
10297,2763
10298,3461
10299,3878
10300,2060
10301,1998
10302,2954
10303,3569
10304,1366
10305,1213
10306,1050
10307,984
10308,2823
10309,1974
10310,2230
10311,3114
10312,3075
10313,1297
10314,1209
10315,2047
10316,1710
10317,1391
10318,1350
10319,1312
10320,549
10321,2024
10322,1204
10323,840
10324,1064
10325,8086
10326,6382
10327,8739
10328,7358
10329,7210
10330,6803
10331,4073
10332,3796
10333,3423
10334,5439
10335,3917
10336,6182
10337,1288
10338,2648
10339,3893
10340,4784
10341,5680
10342,3697
10343,3174
10344,2685
10345,1348
10346,3638
10347,1507
10348,4754
10349,3242
10350,4255
10351,3637
10352,2728
10353,6526
10354,2022
10355,2454
10356,1735
10357,1968
10358,833
10359,1787
10360,831
10361,6433
10362,6840
10363,4089
10364,3613
10365,4895
10366,4065
10367,3446
10368,3306
10369,0
10370,4724
10371,7867
10372,4918
10373,2951
10374,3031
10375,963
10376,3398
10377,6152
10378,4665
10379,4629
10380,2615
10381,2349
10382,4160
10383,2537
10384,3043
10385,4431
10386,5265
10387,1528
10388,2896
10389,2498
10390,3934
10391,0
10392,5610
10393,6323
10394,0
10395,5300
10396,4703
10397,3451
10398,4502
10399,615
10400,3405
10401,3235
10402,3766
10403,3533
10404,2206
10405,1773
10406,1878
10407,1572
10408,1658
10409,676
10410,2596
10411,5365
10412,4404
10413,3124
10414,1396
10415,3489
10416,5651
10417,2364
10418,4674
10419,4322
10420,3969
10421,3972
10422,3755
10423,3083
10424,2270
10425,1340
10426,2870
10427,5197
10428,6808
10429,4752
10430,5299
10431,5416
10432,2296
10433,2625
10434,1644
10435,1110
10436,1158
10437,1665
10438,1120
10439,558
10440,3606
10441,5234
10442,0
10443,2144
10444,2879
10445,4243
10446,3594
10447,2887
10448,2454
10449,1883
10450,1824
10451,2190
10452,2502
10453,1780
10454,3243
10455,2667
10456,1465
10457,2924
10458,5488
10459,3379
10460,920
10461,5338
10462,5766
10463,4217
10464,5709
10465,2776
10466,4648
10467,1851
10468,7414
10469,3059
10470,1830
10471,2466
10472,2322
10473,986
10474,4787
10475,5373
10476,3775
10477,3646
10478,3650
10479,1916
10480,1327
10481,4756
10482,5817
10483,985
10484,4368
10485,3501
10486,4339
10487,1533
10488,4370
10489,4910
10490,5193
10491,6240
10492,5490
10493,5624
10494,2963
10495,1470
10496,4270
10497,2185
10498,4208
10499,4595
10500,4556
10501,4506
10502,5568
10503,2434
10504,5266
10505,1225
10506,5157
10507,19774
10508,1967
10509,3882
10510,1394
10511,2782
10512,1747
10513,4194
10514,3978
10515,6062
10516,1566
10517,2593
10518,1388
10519,3423
10520,5983
10521,5688
10522,1617
10523,1452
10524,2246
10525,2506
10526,2799
10527,3231
10528,4211
10529,3617
10530,5078
10531,3650
10532,3806
10533,2846
10534,1979
10535,2875
10536,1747
10537,4716
10538,3142
10539,3572
10540,4407
10541,6683
10542,2903
10543,1904
10544,2807
10545,2519
10546,1929
10547,2244
10548,861
10549,1104
10550,1233
10551,1127
10552,1173
10553,1822
10554,1094
10555,3740
10556,5786
10557,0
10558,3416
10559,3087
10560,3950
10561,3504
10562,3810
10563,4859
10564,4966
10565,2925
10566,3377
10567,3226
10568,1971
10569,2474
10570,2029
10571,5041
10572,5285
10573,5649
10574,5751
10575,6211
10576,6534
10577,5664
10578,3097
10579,3000
10580,1940
10581,2992
10582,2560
10583,1339
10584,1243
10585,737
10586,2243
10587,1975
10588,814
10589,1092
10590,1032
10591,1897
10592,1240
10593,3420
10594,4135
10595,5399
10596,3281
10597,5378
10598,2691
10599,738
10600,4575
10601,817
10602,2237
10603,1441
10604,480
10605,390
10606,5082
10607,4833
10608,0
10609,6111
10610,5897
10611,6864
10612,4149
10613,1890
10614,391
10615,4511
10616,0
10617,23273
10618,399
10619,2937
10620,3022
10621,5026
10622,5909
10623,2405
10624,2838
10625,3935
10626,3599
10627,4686
10628,2352
10629,1649
10630,979
10631,1469
10632,989
10633,908
10634,3492
10635,4723
10636,3816
10637,3058
10638,2751
10639,2109
10640,1420
10641,1156
10642,822
10643,1992
10644,1378
10645,4783
10646,6950
10647,3680
10648,1039
10649,599
10650,3781
10651,1244
10652,2391
10653,2665
10654,5123
10655,3447
10656,5386
10657,5832
10658,5828
10659,5342
10660,2280
10661,3061
10662,2530
10663,949
10664,18902
10665,5740
10666,4216
10667,4140
10668,2598
10669,5512
10670,4812
10671,3406
10672,2454
10673,2559
10674,3339
10675,827
10676,1077
10677,1188
10678,5918
10679,3656
10680,4452
10681,1812
10682,6809
10683,5140
10684,3659
10685,5312
10686,6274
10687,4456
10688,3811
10689,2415
10690,2700
10691,2927
10692,3255
10693,4561
10694,8130
10695,5723
10696,3383
10697,2466
10698,3656
10699,932
10700,1618
10701,6687
10702,6846
10703,0
10704,5888
10705,1860
10706,3780
10707,2627
10708,3320
10709,4040
10710,4894
10711,4709
10712,5192
10713,4740
10714,5096
10715,4663
10716,4694
10717,5239
10718,5720
10719,0
10720,2723
10721,2616
10722,4350
10723,3042
10724,4487
10725,5313
10726,5018
10727,4161
10728,4206
10729,4091
10730,5023
10731,3866
10732,3960
10733,6665
10734,5780
10735,7388
10736,7542
10737,7885
10738,6714
10739,5989
10740,6482
10741,5356
10742,5291
10743,5818
10744,5066
10745,5063
10746,5704
10747,4202
10748,4327
10749,4338
10750,2178
10751,2741
10752,2839
10753,2774
10754,2210
10755,2256
10756,1595
10757,1583
10758,5396
