,transit
8099,2101
8100,1178
8101,4061
8102,958
8103,5206
8104,1014
8105,3616
8106,1462
8107,2461
8108,6365
8109,7479
8110,3826
8111,3671
8112,514
8113,1376
8114,4255
8115,4417
8116,2146
8117,5038
8118,3286
8119,4790
8120,6701
8121,0
8122,1551
8123,3084
8124,2600
8125,504
8126,4525
8127,3886
8128,4593
8129,1953
8130,2107
8131,2925
8132,4019
8133,5269
8134,5568
8135,3623
8136,4775
8137,5430
8138,2498
8139,2167
8140,4741
8141,5989
8142,5429
8143,5331
8144,4177
8145,935
8146,949
8147,990
8148,1513
8149,1299
8150,4009
8151,3988
8152,2104
8153,2358
8154,1750
8155,1608
8156,1205
8157,3514
8158,3835
8159,3131
8160,3944
8161,3684
8162,2383
8163,5877
8164,5247
8165,4561
8166,4033
8167,4211
8168,3630
8169,3315
8170,3059
8171,2586
8172,5163
8173,3606
8174,2973
8175,2200
8176,2075
8177,3623
8178,1788
8179,1394
8180,1426
8181,3487
8182,4478
8183,3631
8184,4182
8185,1298
8186,1659
8187,4196
8188,3404
8189,5075
8190,5079
8191,5255
8192,3884
8193,2760
8194,4090
8195,4172
8196,4348
8197,3323
8198,2686
8199,796
8200,2630
8201,3772
8202,2004
8203,3669
8204,4537
8205,4431
8206,3672
8207,4084
8208,6136
8209,1868
8210,509
8211,1357
8212,1698
8213,2184
8214,1641
8215,1719
8216,3343
8217,1881
8218,1160
8219,4491
8220,4123
8221,3226
8222,4056
8223,2235
8224,1603
8225,2883
8226,3527
8227,1291
8228,1360
8229,4346
8230,4209
8231,4316
8232,2250
8233,2529
8234,2843
8235,1094
8236,1341
8237,1210
8238,3167
8239,1252
8240,1494
8241,3017
8242,4757
8243,5020
8244,3944
8245,3902
8246,4005
8247,4034
8248,6033
8249,3187
8250,4067
8251,4569
8252,0
8253,0
8254,5381
8255,4979
8256,2392
8257,3284
8258,3553
8259,2853
8260,2428
8261,2202
8262,2525
8263,3473
8264,3143
8265,20289
8266,20376
8267,0
8268,1845
8269,2226
8270,2849
8271,4430
8272,5350
8273,4070
8274,3879
8275,742
8276,2433
8277,3227
8278,3274
8279,1793
8280,1433
8281,3227
8282,2871
8283,3807
8284,4385
8285,3336
8286,5459
8287,3827
8288,5641
8289,0
8290,662
8291,993
8292,1242
8293,3095
8294,2405
8295,2233
8296,2531
8297,3549
8298,3076
8299,2523
8300,2530
8301,2788
8302,2618
8303,3568
8304,4306
8305,3494
8306,2936
8307,3049
8308,4496
8309,3854
8310,4026
8311,3856
8312,3190
8313,3491
8314,2163
8315,1725
8316,3665
8317,3165
8318,3937
8319,4179
8320,4450
8321,3945
8322,4029
8323,5380
8324,4822
8325,3762
8326,5017
8327,3330
8328,4377
8329,3344
8330,6308
8331,4604
8332,5355
8333,0
8334,872
8335,662
8336,424
8337,1137
8338,3084
8339,2659
8340,2745
8341,2449
8342,2063
8343,3914
8344,3074
8345,3331
8346,2180
8347,3613
8348,4164
8349,3565
8350,3313
8351,1799
8352,3350
8353,3638
8354,3717
8355,4887
8356,3204
8357,4379
8358,4011
8359,4015
8360,2529
8361,3172
8362,4595
8363,3829
8364,3717
8365,3859
8366,4505
8367,0
8368,4690
8369,5053
8370,4455
8371,0
8372,1299
8373,1036
8374,944
8375,2635
8376,3488
8377,4166
8378,4151
8379,3388
8380,2535
8381,2544
8382,2646
8383,2371
8384,1221
8385,1511
8386,2144
8387,2995
8388,3231
8389,3430
8390,3302
8391,2173
8392,3808
8393,3193
8394,3602
8395,3658
8396,4104
8397,4465
8398,2497
8399,4009
8400,4194
8401,5130
8402,1226
8403,2831
8404,2448
8405,3992
8406,3647
8407,6560
8408,550
8409,1642
8410,2604
8411,2121
8412,2368
8413,2742
8414,2568
8415,2824
8416,4335
8417,3611
8418,2582
8419,2998
8420,3064
8421,4508
8422,3983
8423,4908
8424,3165
8425,3162
8426,0
8427,831
8428,1767
8429,3019
8430,4016
8431,3590
8432,2875
8433,3294
8434,3109
8435,3489
8436,3749
8437,3367
8438,1298
8439,3950
8440,3962
8441,3485
8442,5832
8443,3555
8444,3383
8445,1248
8446,1123
8447,2766
8448,4716
8449,2970
8450,4276
8451,1082
8452,901
8453,649
8454,2084
8455,2392
8456,2903
8457,4020
8458,3664
8459,923
8460,4784
8461,648
8462,947
8463,1008
8464,1190
8465,3031
8466,1903
8467,2590
8468,3031
8469,3178
8470,2348
8471,4816
8472,3514
8473,4049
8474,4279
8475,4856
8476,5299
8477,3838
8478,47
8479,580
8480,743
8481,1117
8482,759
8483,1103
8484,1476
8485,1688
8486,1275
8487,1284
8488,1338
8489,1325
8490,1279
8491,1750
8492,2278
8493,3166
8494,2636
8495,3870
8496,4034
8497,2834
8498,2311
8499,2490
8500,2811
8501,4198
8502,4784
8503,507
8504,572
8505,2087
8506,3317
8507,4279
8508,5555
8509,3732
8510,2134
8511,2677
8512,3255
8513,4631
8514,3827
8515,3649
8516,3799
8517,3708
8518,1042
8519,3497
8520,3584
8521,3606
8522,3908
8523,4547
8524,4806
8525,5226
8526,4356
8527,4545
8528,2100
8529,2400
8530,5965
8531,3663
8532,4412
8533,4280
8534,6330
8535,5546
8536,4189
8537,4619
8538,5405
8539,5352
8540,3983
8541,3976
8542,4102
8543,4700
8544,5074
8545,4468
8546,3661
8547,4205
8548,4391
8549,5398
8550,0
8551,0
8552,11510
8553,11993
8554,0
8555,4024
8556,3795
8557,880
8558,3542
8559,4606
8560,4369
8561,4550
8562,3361
8563,4218
8564,6097
8565,5254
8566,4073
8567,5284
8568,4171
8569,1533
8570,4040
8571,1917
8572,3357
8573,1583
8574,5756
8575,0
8576,4111
8577,4991
8578,0
8579,0
8580,2300
8581,4161
8582,4637
8583,5691
8584,5216
8585,3877
8586,5156
8587,5667
8588,3208
8589,1424
8590,1680
8591,2602
8592,1711
8593,4002
8594,3974
8595,3920
8596,1104
8597,2427
8598,3277
8599,1820
8600,3463
8601,3253
8602,4365
8603,3699
8604,4015
8605,4371
8606,4578
8607,3756
8608,4113
8609,4503
8610,4178
8611,5385
8612,4266
8613,4502
8614,4914
8615,4029
8616,4103
8617,3538
8618,3147
8619,3365
8620,3616
8621,2688
8622,2513
8623,0
8624,4200
8625,4026
8626,3634
8627,5643
8628,5329
8629,4774
8630,4041
8631,4691
8632,5141
8633,818
8634,1649
8635,1257
8636,1125
8637,1771
8638,1640
8639,1939
8640,2028
8641,1359
8642,1280
8643,826
8644,764
8645,2659
8646,2630
8647,4010
8648,4986
8649,4661
8650,6316
8651,4701
8652,5140
8653,4431
8654,5584
8655,4220
8656,4812
8657,5164
8658,4686
8659,4709
8660,4473
8661,4617
8662,5683
8663,4959
8664,4683
8665,5668
8666,4867
8667,4888
8668,5464
8669,4189
8670,4697
8671,4280
8672,5341
8673,0
8674,5103
8675,0
8676,5447
8677,5621
8678,11589
8679,3231
8680,1640
8681,3851
8682,1319
8683,3802
8684,4448
8685,4117
8686,2325
8687,2744
8688,5534
8689,1819
8690,3010
8691,6475
8692,4786
8693,4740
8694,4911
8695,5351
8696,3915
8697,2699
8698,1337
8699,919
8700,1832
8701,2320
8702,1537
8703,1114
8704,2719
8705,3557
8706,3563
8707,3688
8708,3577
8709,1271
8710,1948
8711,3518
8712,2874
8713,2829
8714,4048
8715,3160
8716,3500
8717,3447
8718,3455
8719,3713
8720,3604
8721,2699
8722,2988
8723,1169
8724,2477
8725,3774
8726,4446
8727,3552
8728,3080
8729,3062
8730,3552
8731,4816
8732,4105
8733,3248
8734,3397
8735,2103
8736,1204
8737,1589
8738,1058
8739,1145
8740,2363
8741,2543
8742,2248
8743,2219
8744,5041
8745,4745
8746,4939
8747,0
8748,6713
8749,4672
8750,4080
8751,3959
8752,5356
8753,3276
8754,3942
8755,6300
8756,4469
8757,6482
8758,5416
8759,5444
8760,5580
8761,5055
8762,4256
8763,5385
8764,2797
8765,2902
8766,3489
8767,2790
8768,2569
8769,1683
8770,2677
8771,3577
8772,3455
8773,2783
8774,5362
8775,5025
8776,4911
8777,3487
8778,5383
8779,557
8780,2764
8781,3466
8782,4263
8783,644
8784,762
8785,2202
8786,4606
8787,3703
8788,1629
8789,2959
8790,3715
8791,3698
8792,3286
8793,4076
8794,3605
8795,2796
8796,3176
8797,2505
8798,3108
8799,4024
8800,3653
8801,4656
8802,4372
8803,2813
8804,4398
8805,3922
8806,2711
8807,2041
8808,4195
8809,3685
8810,5607
8811,5222
8812,5906
8813,4988
8814,5168
8815,4661
8816,5312
8817,4817
8818,5019
8819,4284
8820,5698
8821,4591
8822,1827
8823,962
8824,998
8825,1020
8826,3342
8827,3771
8828,3857
8829,3942
8830,3641
8831,3176
8832,3179
8833,4010
8834,2598
8835,3143
8836,2256
8837,2270
8838,3834
8839,3812
8840,4168
8841,4380
8842,1992
8843,2901
8844,2826
8845,4219
8846,4397
8847,5632
8848,4892
8849,4991
8850,5576
8851,5361
8852,4470
8853,4583
8854,0
8855,4616
8856,0
8857,5795
8858,1727
8859,4331
8860,3140
8861,4920
8862,3958
8863,5223
8864,2467
8865,2867
8866,4590
8867,1356
8868,3814
8869,4634
8870,3405
8871,3834
8872,3784
8873,4152
8874,3540
8875,2260
8876,2079
8877,1892
8878,3009
8879,4072
8880,5513
8881,5614
8882,4236
8883,4411
8884,2944
8885,3445
8886,3410
8887,3408
8888,2592
8889,2371
8890,5542
8891,5536
8892,4429
8893,4337
8894,5612
8895,5299
8896,5137
8897,3832
8898,5019
8899,4702
8900,4589
8901,6122
8902,5682
8903,6020
8904,3865
8905,2792
8906,2910
8907,4050
8908,3395
8909,3914
8910,3340
8911,3267
8912,3997
8913,5010
8914,5240
8915,4058
8916,1424
8917,2712
8918,2896
8919,3717
8920,3832
8921,3632
8922,3088
8923,4102
8924,4109
8925,4917
8926,2467
8927,3240
8928,4568
8929,4640
8930,4237
8931,3960
8932,2638
8933,1280
8934,902
8935,2432
8936,3125
8937,1765
8938,3135
8939,4003
8940,3775
8941,2879
8942,2444
8943,3120
8944,5472
8945,4045
8946,4119
8947,3976
8948,4230
8949,4267
8950,4222
8951,1935
8952,1641
8953,2694
8954,4472
8955,1720
8956,1689
8957,1532
8958,1372
8959,2073
8960,4288
8961,5817
8962,0
8963,4376
8964,5010
8965,4112
8966,3937
8967,5234
8968,879
8969,2923
8970,2812
8971,3528
8972,2038
8973,1734
8974,5255
8975,3044
8976,2896
8977,2915
8978,3361
8979,1311
8980,1491
8981,1239
8982,1168
8983,970
8984,2706
8985,2089
8986,2981
8987,2694
8988,3392
8989,1960
8990,3116
8991,4250
8992,3998
8993,4081
8994,4414
8995,4921
8996,2909
8997,4029
8998,6172
8999,4536
9000,4282
9001,5237
9002,4518
9003,3335
9004,4125
9005,4533
9006,5522
9007,5828
9008,1587
9009,1592
9010,918
9011,658
9012,696
9013,668
9014,658
9015,4086
9016,3864
9017,1515
9018,3180
9019,3209
9020,3071
9021,3202
9022,3158
9023,2655
9024,2991
9025,3376
9026,3732
9027,3507
9028,2058
9029,4512
9030,3493
9031,4325
9032,3782
9033,3692
9034,3811
9035,3484
9036,3481
9037,4673
9038,4795
9039,4083
9040,4132
9041,4022
9042,2786
9043,2909
9044,1847
9045,2140
9046,2521
9047,2105
9048,969
9049,2133
9050,4527
9051,5218
9052,4554
9053,5287
9054,4931
9055,4909
9056,4194
9057,0
9058,4640
9059,4941
9060,4640
9061,4935
9062,4301
9063,4274
9064,4574
9065,4825
9066,5427
9067,6711
9068,6147
9069,5858
9070,5822
9071,5104
9072,4854
9073,5121
9074,4232
9075,2801
9076,792
9077,3107
9078,3220
9079,3381
9080,3395
9081,2004
9082,2536
9083,3440
9084,3448
9085,3398
9086,3498
9087,2298
9088,4270
9089,3446
9090,3993
9091,4369
9092,4441
9093,4971
9094,5060
9095,5433
9096,6056
9097,641
9098,558
9099,3303
9100,4657
9101,3722
9102,2747
9103,2190
9104,2546
9105,2756
9106,2955
9107,3258
9108,3144
9109,2197
9110,0
9111,3084
9112,3547
9113,2755
9114,1546
9115,3912
9116,3918
9117,4997
9118,2835
9119,2902
9120,4174
9121,4010
9122,5257
9123,0
9124,4619
9125,0
9126,2129
9127,2074
9128,4139
9129,5667
9130,2322
9131,3075
9132,4944
9133,3232
9134,3017
9135,2543
9136,4131
9137,3251
9138,5569
9139,3423
9140,3008
9141,3578
9142,1992
9143,516
9144,2725
9145,1218
9146,3002
9147,2820
9148,2911
9149,2922
9150,2246
9151,2608
9152,5493
9153,3007
9154,780
9155,3296
9156,2356
9157,1366
9158,1856
9159,1291
9160,3610
9161,2692
9162,4363
9163,4038
9164,3431
9165,3341
9166,5196
9167,705
9168,1884
9169,715
9170,1146
9171,4393
9172,2017
9173,1242
9174,3560
9175,4361
9176,3812
9177,2686
9178,4193
9179,3260
9180,4845
9181,3120
9182,1016
9183,5251
9184,4661
9185,1290
9186,4250
9187,3496
9188,661
9189,1631
9190,1395
9191,1574
9192,1642
9193,1207
9194,417
9195,2949
9196,2956
9197,3159
9198,3204
9199,3934
9200,3617
9201,3701
9202,3434
9203,3490
9204,4235
9205,3524
9206,3951
9207,4488
9208,1972
9209,4497
9210,2374
9211,5258
9212,4988
9213,4341
9214,4027
9215,4828
9216,4797
9217,3761
9218,5552
9219,3606
9220,4837
9221,3880
9222,3334
9223,4070
9224,4416
9225,3905
9226,3649
9227,3153
9228,3416
9229,4614
9230,5282
9231,4529
9232,1560
9233,2532
9234,3888
9235,3186
9236,3670
9237,4276
9238,4340
9239,2901
9240,3494
9241,2779
9242,2576
9243,1943
9244,3565
9245,3746
9246,4098
9247,4099
9248,2367
9249,3164
9250,3144
9251,857
9252,1442
9253,1116
9254,4078
9255,2719
9256,2063
9257,2928
9258,2291
9259,625
9260,252
9261,1706
9262,2053
9263,3103
9264,3900
9265,1683
9266,661
9267,1327
9268,2961
9269,3377
9270,3901
9271,3855
9272,3728
9273,4098
9274,3004
9275,2075
9276,2970
9277,3657
9278,3578
9279,4395
9280,2610
9281,2434
9282,3948
9283,3400
9284,3802
9285,4215
9286,1986
9287,1957
9288,4686
9289,4771
9290,3820
9291,3427
9292,3097
9293,3910
9294,3077
9295,5531
9296,0
9297,2949
9298,2340
9299,1856
9300,2489
9301,773
9302,1031
9303,710
9304,1749
9305,485
9306,473
9307,1678
9308,2075
9309,2051
9310,1826
9311,2417
9312,2734
9313,3850
9314,3600
9315,3633
9316,3006
9317,1660
9318,1694
9319,666
9320,1443
9321,3442
9322,1542
9323,1466
9324,2779
9325,3701
9326,3610
9327,3878
9328,4131
9329,4218
9330,2533
9331,3224
9332,3368
9333,3956
9334,4468
9335,3504
9336,2932
9337,3921
9338,4684
9339,4584
9340,3951
9341,3392
9342,2109
9343,1659
9344,2923
9345,3828
9346,2999
9347,3218
9348,3182
9349,3306
9350,3282
9351,3630
9352,3282
9353,3811
9354,3096
9355,3096
9356,3558
9357,3421
9358,3931
9359,5041
9360,5154
9361,4948
9362,2894
9363,2846
9364,2687
9365,3680
9366,2902
9367,3085
9368,2772
9369,1810
9370,2310
9371,2643
9372,4952
9373,5447
9374,5146
9375,4932
9376,5069
9377,3474
9378,3538
9379,3811
9380,4357
9381,4582
9382,3079
9383,3475
9384,3638
9385,3701
9386,3203
9387,3551
9388,3359
9389,3627
9390,3628
9391,4244
9392,3761
9393,5030
9394,4248
9395,3705
9396,5428
9397,5274
9398,4446
9399,4692
9400,5470
9401,4329
9402,5376
9403,5509
9404,5319
9405,4910
9406,5940
9407,3006
9408,3368
9409,3973
9410,5428
9411,2658
9412,3789
9413,0
9414,3198
9415,2613
9416,2601
9417,920
9418,752
9419,1140
9420,1049
9421,645
9422,1068
9423,31
9424,1273
9425,1021
9426,1976
9427,2085
9428,2342
9429,2096
9430,2466
9431,2467
9432,3447
9433,3624
9434,3867
9435,1333
9436,2016
9437,1149
9438,289
9439,613
9440,1233
9441,3156
9442,3258
9443,2621
9444,2675
9445,3607
9446,3235
9447,2517
9448,2548
9449,3851
9450,2120
9451,2631
9452,4120
9453,3688
9454,3838
9455,2839
9456,3467
9457,4072
9458,4274
9459,4242
9460,2879
9461,3458
9462,2954
9463,3636
9464,2762
9465,3406
9466,2250
9467,4716
9468,3746
9469,3750
9470,4146
9471,3922
9472,3236
9473,4983
9474,3851
9475,4318
9476,4442
9477,4377
9478,2751
9479,3300
9480,2788
9481,2594
9482,2519
9483,3778
9484,2585
9485,2219
9486,2189
9487,4515
9488,4121
9489,4969
9490,3756
9491,3613
9492,3809
9493,3720
9494,4488
9495,0
9496,6430
9497,0
9498,5592
9499,5668
9500,4790
9501,3056
9502,3254
9503,2463
9504,3169
9505,3043
9506,3753
9507,2757
9508,3196
9509,3754
9510,3433
9511,3459
9512,3874
9513,3873
9514,3423
9515,3159
9516,3837
9517,3497
9518,3422
9519,3771
9520,3552
9521,3490
9522,3589
9523,3049
9524,5395
9525,4254
9526,3029
9527,5825
9528,5756
9529,5158
9530,0
9531,0
9532,3293
9533,3518
9534,2518
9535,2001
9536,1010
9537,2541
9538,3628
9539,2267
9540,4282
9541,2724
9542,2206
9543,2310
9544,2444
9545,1529
9546,779
9547,668
9548,1253
9549,553
9550,706
9551,500
9552,627
9553,797
9554,590
9555,702
9556,617
9557,558
9558,362
9559,1237
9560,1138
9561,1354
9562,1176
9563,1167
9564,971
9565,259
9566,1269
9567,640
9568,677
9569,1351
9570,1695
9571,1724
9572,1685
9573,2092
9574,2099
9575,1792
9576,2092
9577,1994
9578,1844
9579,2184
9580,2448
9581,3862
9582,3678
9583,2744
9584,2512
9585,2201
9586,2541
9587,2655
9588,1978
9589,1980
9590,2015
9591,1866
9592,1913
9593,1686
9594,1629
9595,1003
9596,1202
9597,1051
9598,573
9599,1052
9600,602
9601,1299
9602,1232
9603,1991
9604,2802
9605,3071
9606,2899
9607,1914
9608,2833
9609,2615
9610,2591
9611,1350
9612,1430
9613,1196
9614,2573
9615,3063
9616,2867
9617,2961
9618,2995
9619,2901
9620,3093
9621,2956
9622,3086
9623,3103
9624,3220
9625,3227
9626,2984
9627,2711
9628,2915
9629,3197
9630,3117
9631,3404
9632,3716
9633,3887
9634,3565
9635,3506
9636,3079
9637,2906
9638,2682
9639,3251
9640,4383
9641,2967
9642,3239
9643,2632
9644,3465
9645,3164
9646,3304
9647,3403
9648,3113
9649,3246
9650,3247
9651,3361
9652,3382
9653,3174
9654,3155
9655,4029
9656,3356
9657,3724
9658,3882
9659,4017
9660,4017
9661,3370
9662,3426
9663,3402
9664,3252
9665,2861
9666,3010
9667,2646
9668,2717
9669,1996
9670,1588
9671,2527
9672,3417
9673,2844
9674,3062
9675,2830
9676,4004
9677,4061
9678,3749
9679,3531
9680,3303
9681,4488
9682,2627
9683,3471
9684,3307
9685,2444
9686,2638
9687,1968
9688,2594
9689,3064
9690,4149
9691,2702
9692,3241
9693,3797
9694,3466
9695,2099
9696,3154
9697,2289
9698,3840
9699,4642
9700,4479
9701,4833
9702,3185
9703,3472
9704,4314
9705,3963
9706,4050
9707,3836
9708,4006
9709,3429
9710,4666
9711,4358
9712,3828
9713,3917
9714,3616
9715,3645
9716,5068
9717,4862
9718,3931
9719,3868
9720,4507
9721,3797
9722,3680
9723,3857
9724,3806
9725,2473
9726,3105
9727,2638
9728,2458
9729,3153
9730,3252
9731,3133
9732,2774
9733,2824
9734,2539
9735,3129
9736,3276
9737,1940
9738,1911
9739,2518
9740,4116
9741,5061
9742,5541
9743,3657
9744,4627
9745,4751
9746,4719
9747,4834
9748,3439
9749,3942
9750,3583
9751,5056
9752,5140
9753,5275
9754,5254
9755,5938
9756,5597
9757,4720
9758,3134
9759,3378
9760,3656
9761,3718
9762,3803
9763,4974
9764,3433
9765,4094
9766,3474
9767,3836
9768,3636
9769,4088
9770,3971
9771,4490
9772,4643
9773,5666
9774,3991
9775,3906
9776,5213
9777,4418
9778,3791
9779,4431
9780,4093
9781,3361
9782,4022
9783,3860
9784,3302
9785,2885
9786,3148
9787,3181
9788,3304
9789,4091
9790,4228
9791,3841
9792,3871
9793,4081
9794,3797
9795,4149
9796,4146
9797,4321
9798,4906
9799,3921
9800,2736
9801,2901
9802,3616
9803,3795
9804,2565
9805,2907
9806,3441
9807,2964
9808,3245
9809,3030
9810,2878
9811,3677
9812,2452
9813,3301
9814,3479
9815,5012
9816,3921
9817,4393
9818,3002
9819,3038
9820,4002
9821,3018
9822,0
9823,5258
9824,0
9825,5081
9826,5343
9827,5137
9828,5536
9829,4818
9830,5188
9831,4776
9832,4869
9833,4834
9834,4874
9835,5121
9836,5263
9837,4870
9838,0
9839,0
9840,11037
9841,0
9842,0
9843,11305
9844,0
9845,0
9846,0
9847,4015
9848,5067
9849,2637
9850,3020
9851,3583
9852,3165
9853,3242
9854,3266
9855,5135
9856,2220
9857,2489
9858,2289
9859,3110
9860,3097
9861,2704
9862,2716
9863,3939
9864,3025
9865,1698
9866,881
9867,2261
9868,2181
9869,2426
9870,2765
9871,1557
9872,2082
9873,1536
9874,1798
9875,1242
9876,1363
9877,3502
9878,3519
9879,2933
9880,2970
9881,3988
9882,2807
9883,4182
9884,2871
9885,2763
9886,3500
9887,3355
9888,3141
9889,2785
9890,2586
9891,1953
9892,2940
9893,3004
9894,3099
9895,3469
9896,3176
9897,4355
9898,3464
9899,4678
9900,4379
9901,5317
9902,3074
9903,5948
9904,3574
9905,4550
9906,3471
9907,2090
9908,2599
9909,2799
9910,3271
9911,4408
9912,3387
9913,4610
9914,0
9915,4259
9916,5242
9917,4924
9918,1871
9919,3254
9920,1324
9921,3664
9922,3223
9923,2825
9924,3870
9925,3867
9926,1995
9927,3563
9928,0
9929,4576
9930,1148
9931,3743
9932,643
9933,2469
9934,3117
9935,4835
9936,3144
9937,3976
9938,3991
9939,2352
9940,2346
9941,4569
9942,2933
9943,2801
9944,309
9945,1204
9946,2812
9947,3045
9948,570
9949,3189
9950,4307
9951,4948
9952,2075
9953,3245
9954,3986
9955,2805
9956,3698
9957,2598
9958,2100
9959,3530
9960,4224
9961,3230
9962,0
9963,3995
9964,3687
9965,4816
9966,4165
9967,2604
9968,4754
9969,3580
9970,3900
9971,5080
9972,2764
9973,712
9974,579
9975,2340
9976,1379
9977,1416
9978,1086
9979,3063
9980,3077
9981,3272
9982,3260
9983,3620
9984,4121
9985,3598
9986,3441
9987,3466
9988,1893
9989,2436
9990,2062
9991,3916
9992,3940
9993,4422
9994,3970
9995,4301
9996,3583
9997,2239
9998,3805
9999,4652
10000,4490
10001,4936
10002,5563
10003,6263
10004,4205
10005,2880
10006,3694
10007,3890
10008,3591
10009,2967
10010,5921
10011,5682
10012,3128
10013,3004
10014,2057
10015,4070
10016,4143
10017,5670
10018,0
10019,6338
10020,0
10021,1567
10022,3969
10023,3897
10024,1383
10025,1455
10026,1790
10027,2398
10028,5885
10029,5718
10030,5723
10031,4571
10032,4437
10033,5490
10034,1235
10035,442
10036,1888
10037,1602
10038,2937
10039,2798
10040,5499
10041,3858
10042,2385
10043,3436
10044,4281
10045,831
10046,1176
10047,4119
10048,4850
10049,5199
10050,4934
10051,3942
10052,3569
10053,1534
10054,3299
10055,6268
10056,5140
10057,5264
10058,4099
10059,4586
10060,3770
10061,349
10062,1291
10063,1912
10064,3702
10065,4043
10066,1366
10067,4098
10068,3645
10069,3686
10070,4232
10071,2711
10072,4459
10073,5759
10074,3753
10075,3918
10076,4948
10077,5858
10078,0
10079,507
10080,3670
10081,3894
10082,1424
10083,3637
10084,3460
10085,4286
10086,4298
10087,5186
10088,4787
10089,711
10090,337
10091,1760
10092,3677
10093,3593
10094,2720
10095,3670
10096,1093
10097,4804
10098,3659
10099,4465
10100,6231
10101,6108
10102,6111
10103,866
10104,3749
10105,3418
10106,4803
10107,760
10108,3744
10109,4087
10110,3285
10111,1115
10112,2034
10113,3691
10114,3969
10115,4174
10116,4479
10117,3948
10118,4754
10119,1931
10120,1513
10121,4558
10122,5361
10123,3448
10124,4961
10125,3843
10126,480
10127,3973
10128,3069
10129,3926
10130,3188
10131,1265
10132,4201
10133,1961
10134,3348
10135,4712
10136,4642
10137,6198
10138,2242
10139,3438
10140,4165
10141,3990
10142,905
10143,4239
10144,1560
10145,2631
10146,2739
10147,1590
10148,1557
10149,3398
10150,1750
10151,1195
10152,2539
10153,1717
10154,4629
10155,2391
10156,2902
10157,3454
10158,3539
10159,3045
10160,1428
10161,3573
10162,3055
10163,2494
10164,4638
10165,5133
10166,3782
10167,4510
10168,4721
10169,3235
10170,5318
10171,0
10172,0
10173,3569
10174,3524
10175,5699
10176,3449
10177,3738
10178,2813
10179,0
10180,3223
10181,1969
10182,3612
10183,4850
10184,3259
10185,2771
10186,4979
10187,7124
10188,2480
10189,3234
10190,4089
10191,3399
10192,3417
10193,2894
10194,2623
10195,3478
10196,3486
10197,3561
10198,3477
10199,4437
10200,4903
10201,3989
10202,4013
10203,5500
10204,3432
10205,2647
10206,2903
10207,759
10208,3502
10209,3817
10210,3342
10211,3487
10212,4410
10213,4626
10214,3675
10215,4739
10216,3901
10217,5475
10218,0
10219,4157
10220,3817
10221,2359
10222,4729
10223,2357
10224,1207
10225,2881
10226,1697
10227,2524
10228,3941
10229,3452
10230,2795
10231,3888
10232,1785
10233,3572
10234,2120
10235,1644
10236,1360
10237,1381
10238,3659
10239,3994
10240,1277
10241,1611
10242,2491
10243,1440
10244,2135
10245,2578
10246,3168
10247,3350
10248,3343
10249,2215
10250,1088
10251,3183
10252,2143
10253,3125
10254,3008
10255,2827
10256,3935
10257,3245
10258,3765
10259,2749
10260,2864
10261,3496
10262,3509
10263,4121
10264,4792
10265,1604
10266,3001
10267,2745
10268,2722
10269,1392
10270,3340
10271,3135
10272,3109
10273,2488
10274,3107
10275,3131
10276,2412
10277,2819
10278,4245
10279,4294
10280,4329
10281,4344
10282,4082
10283,2558
10284,4579
10285,2578
10286,3493
10287,5649
10288,4596
10289,4446
10290,6590
10291,3358
10292,3722
10293,3405
10294,4477
10295,3182
10296,4391
10297,3445
10298,3437
10299,2979
10300,2742
10301,3629
10302,3166
10303,3201
10304,1815
10305,0
10306,4522
10307,3536
10308,3735
10309,2870
10310,4722
10311,4686
10312,2674
10313,2712
10314,2723
10315,3688
10316,4088
10317,5484
10318,0
10319,3887
10320,1737
10321,3038
10322,2928
10323,1192
10324,1138
10325,1439
10326,4232
10327,2477
10328,3251
10329,3185
10330,3850
10331,4256
10332,4862
10333,2598
10334,2314
10335,6232
10336,3913
10337,3500
10338,3114
10339,3212
10340,0
10341,2723
10342,3719
10343,2065
10344,3350
10345,1644
10346,4290
10347,3953
10348,4373
10349,4131
10350,2734
10351,4666
10352,1060
10353,1642
10354,1535
10355,1447
10356,1749
10357,2010
10358,2842
10359,2616
10360,2668
10361,2691
10362,2284
10363,3224
10364,3237
10365,3063
10366,3827
10367,3454
10368,1851
10369,3260
10370,2762
10371,3111
10372,2246
10373,2044
10374,3558
10375,4435
10376,4348
10377,2667
10378,5729
10379,4095
10380,3717
10381,3977
10382,3516
10383,3533
10384,3323
10385,3072
10386,3789
10387,3469
10388,3083
10389,3043
10390,20738
10391,21111
10392,5898
10393,5077
10394,0
10395,0
10396,2313
10397,3391
10398,2587
10399,2137
10400,3154
10401,3960
10402,636
10403,1919
10404,1630
10405,2342
10406,3255
10407,1000
10408,4599
10409,1530
10410,2004
10411,3582
10412,5410
10413,2672
10414,2666
10415,5105
10416,4898
10417,4306
10418,3897
10419,3779
10420,2314
10421,1934
10422,1083
10423,1920
10424,3267
10425,3766
10426,3714
10427,2969
10428,4310
10429,3523
10430,2655
10431,2351
10432,1357
10433,3397
10434,1983
10435,3591
10436,2072
10437,1482
10438,3430
10439,3709
10440,3665
10441,2478
10442,4872
10443,2090
10444,6573
10445,4864
10446,3641
10447,3692
10448,19944
10449,1721
10450,1052
10451,2660
10452,3113
10453,3324
10454,3356
10455,3378
10456,4184
10457,1331
